PC_ConceptID,Estado,PC_Término_Preferido,Sensibilidad,Creación_Nombre,Revisado,Consultar,Sabor,id_Laboratorio Comercial,Laboratorio_Comercial,id_ISP,reg_ISP,glosa_ISP,id_Bioequivalente,reg_ISP_Bioequivalente,glosa_ISP_Bioequivalente,ConceptID_Fármacos _Medicamento_Clínico,Preferido_Fármacos _Medicamento_Clínico,Estado,ConceptID_Fármacos_Familia_de_Productos,Preferido_Fármacos_Familia_de_Productos,Estado,Comercializado,id_FFE,glosa_FFE,ConceptID_SNM,Preferido_SNM,Grupo
808931000000000,Vigente,relvar ellipta 92 / 22 polvo para inhalación (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,22856,F-20748/14,RELVAR ELLIPTA 92/22 POLVO PARA INHALACIÓN,,,,6.71791E+14,fluticasona furoato 92 mcg/dosis + vilanterol 22 mcg/dosis polvo para inhalación,Vigente ,769611000000000,relvar ellipta,Vigente ,Si,10008,polvo para inhalación,373873005,producto biológico/farmacéutico ,0
808941000000000,Vigente,losartán potásico 50 mg comprimido recubierto (Synthon),Sensible,Manual,No,No,,9687,Synthon Chile Ltda.,,,,,,,6.98801E+14,losartán 50 mg comprimido,Vigente ,798401000000000,losartán potásico,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
808951000000000,Vigente,zomel 20 mg cápsula con microgránulos con recubrimiento entérico (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23938,F-14045/14,ZOMEL CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 20 mg,,,,6.89131E+14,esomeprazol 20 mg cápsula,Vigente ,779891000000000,zomel,Vigente ,Si,9859,cápsula con microgránulos con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
808961000000000,Vigente,clopidogrel 300 mg comprimido recubierto (Ascend),Sensible,Manual,No,No,,9458,Ascend Laboratories SpA,19606,F-21739/15,CLOPIDOGREL COMPRIMIDOS RECUBIERTOS 300 mg,,,,6.84051E+14,clopidogrel 300 mg comprimido,Vigente ,804211000000000,clopidogrel,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
808971000000000,Vigente,combigan solución oftálmica (Allergan),Sensible,Manual,No,No,,9603,Laboratorios Allergan Ltda.,19712,F-15423/16,COMBIGAN SOLUCIÓN OFTÁLMICA,,,,6.76861E+14,"brimonidina 0,2% (2 mg/mL) + timolol 0,5% (5 mg/mL) colirio",Vigente ,791481000000000,combigan,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
808981000000000,Vigente,deucotos jarabe (Medipharm),Sensible,Manual,No,No,,9669,Productos Farmacéuticos Medipharm Ltda.,19983,F-20611/13,DEUCOTOS JARABE,,,,6.80271E+14,"clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral",Vigente ,769381000000000,deucotos,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
808991000000000,Vigente,vick griptotal 24/7 día y noche comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,23755,F-20069/13,GRIPTOTAL 24/7 DÍA Y NOCHE COMPRIMIDOS RECUBIERTOS,,,,6.73091E+14,cafeína 25 mg + clorfenamina 2 mg + paracetamol 500 mg comprimido y clorfenamina 2 mg + paracetamol 500 mg comprimido,Vigente ,768781000000000,vick griptotal 24/7 día y noche,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809001000000000,Vigente,zomel 40 mg cápsula con microgránulos con recubrimiento entérico (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23939,F-14046/14,ZOMEL CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 40 mg,,,,6.72401E+14,esomeprazol 40 mg cápsula,Vigente ,779891000000000,zomel,Vigente ,Si,9859,cápsula con microgránulos con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
809011000000000,Vigente,keppra solución oral (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,21328,F-17279/14,KEPPRA SOLUCIÓN ORAL 100 mg/mL,,,,6.72971E+14,levetiracetam 100 mg/mL solución oral,Vigente ,772421000000000,keppra,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
809021000000000,Vigente,tusigen infantil jarabe (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,23557,F-13349/13,TUSIGEN INFANTIL JARABE,,,,6.80271E+14,"clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral",Vigente ,786791000000000,tusigen infantil,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809031000000000,Vigente,"clexane 60 mg/0,6 mL solución inyectable (Sanofi Aventis)",Sensible,Manual,No,No,,9595,Laboratorio Sanofi Aventis de Chile S.A.,,,,,,,6.73011E+14,"enoxaparina de sodio 60 mg/0,6 mL (100 mg/mL) inyectable",Vigente ,792891000000000,clexane,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809041000000000,Vigente,celulase - neomicina ungüento tópico (Synthon),Sensible,Manual,No,No,,9687,Synthon Chile Ltda.,27112,B-1145/16,CELULASE-NEOMICINA UNGÜENTO USO TÓPICO,,,,6.72951E+14,"centella asiática 1% (10 mg/g) + neomicina 0,4% (4 mg/g) ungüento",Vigente ,768771000000000,celulase,Vigente ,Si,9950,ungüento tópico,373873005,producto biológico/farmacéutico ,0
809051000000000,Vigente,entocort cápsula con gránulos con recubrimiento entérico de liberación prolongada (Astrazeneca),Sensible,Manual,No,No,,9462,AstraZeneca S.A.,20392,F-1992/14,ENTOCORT CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO DE LIBERACIÓN PROLONGADA 3 mg,,,,6.73081E+14,budesonida 3 mg cápsula liberación modificada,Vigente ,768841000000000,entocort,Vigente ,Si,9886,cápsula con gránulos con recubrimiento entérico de liberación prolongada,373873005,producto biológico/farmacéutico ,0
809061000000000,Vigente,tareg 80 mg comprimido recubierto (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,23326,F-21579/14,TAREG COMPRIMIDOS RECUBIERTOS 80 mg,23614,F-14803/15,VALAPLEX COMPRIMIDOS RECUBIERTOS 80 mg,6.73041E+14,valsartán 80 mg comprimido,Vigente ,792331000000000,tareg,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809071000000000,Vigente,cortiprex 20 mg/5 mL suspensión oral (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,19770,F-7169/15,CORTIPREX SUSPENSIÓN ORAL 20 mg/5 mL,,,,6.95781E+14,prednisona 20 mg/5 mL suspensión oral,Vigente ,793511000000000,cortiprex,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
809081000000000,Vigente,ecax 15 mg comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,20254,F-16692/13,ECAX COMPRIMIDOS 15 mg,,,,6.72071E+14,meloxicam 15 mg comprimido,Vigente ,769511000000000,ecax,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
809091000000000,Vigente,codetol pm adulto jarabe (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,19699,F-16539/12,CODETOL PM ADULTO JARABE,,,,6.90891E+14,clorfenamina 2 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral,Vigente ,768581000000000,codetol pm adulto,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809101000000000,Vigente,mitoxantrona solución inyectable (Baxter),Sensible,Manual,No,No,,9468,Baxter Chile Ltda.,21983,F-527/13,MITOXANTRONA SOLUCIÓN INYECTABLE 20 mg/10 mL,,,,6.93851E+14,mitoxantrona 20 mg/10 mL (2 mg/mL) inyectable,Vigente ,768681000000000,mitoxantrona,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809111000000000,Vigente,mexilal 15 mg comprimido (Sanitas),Sensible,Manual,No,No,,9559,Instituto Sanitas S.A.,21891,F-2611/14,MEXILAL COMPRIMIDOS 15 mg,,,,6.72071E+14,meloxicam 15 mg comprimido,Vigente ,768641000000000,mexilal,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
809121000000000,Vigente,losartán potásico 100 mg comprimido recubierto (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,21638,F-20934/14,LOSARTAN POTÁSICO COMPRIMIDOS RECUBIERTOS 100 mg,,,,6.96261E+14,losartán 100 mg comprimido,Vigente ,798401000000000,losartán potásico,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809131000000000,Vigente,eutirox 25 mcg comprimido (Merck),Sensible,Manual,No,No,,9646,Merck S.A.,20522,F-20856/14,EUTIROX COMPRIMIDOS 25 mcg (LEVOTIROXINA SÓDICA),23403,F-22538/16,THYROFIX COMPRIMIDOS 25 mcg,6.73171E+14,levotiroxina 25 mcg comprimido,Vigente ,796931000000000,eutirox,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
809141000000000,Vigente,preclar 250 mg/5 mL polvo para suspensión oral con solvente (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,,,,,,,6.98111E+14,claritromicina 250 mg/5 mL polvo para preparado oral,Vigente ,792131000000000,preclar,Vigente ,Si,9806,polvo para suspensión oral con solvente,373873005,producto biológico/farmacéutico ,0
809151000000000,Vigente,mentalol ungüento tópico (Farmo Química),Sensible,Manual,No,No,,9523,Farmo Química del Pacífico S.A.,21791,F-2898/15,MENTALOL UNGÜENTO,,,,6.85241E+14,alcanfor 10% (100 mg/g) + mentol 1% (10 mg/g) ungüento,Vigente ,768551000000000,mentalol,Vigente ,Si,9950,ungüento tópico,373873005,producto biológico/farmacéutico ,0
809161000000000,Vigente,codetol pm infantil jarabe (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,,,,,,,6.80271E+14,"clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral",Vigente ,768541000000000,codetol pm infantil,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809171000000000,Vigente,telzir suspensión oral (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,23362,F-17573/14,TELZIR SUSPENSIÓN ORAL 50 mg/mL.,,,,6.82451E+14,fosamprenavir 250 mg/5 mL suspensión oral,Vigente ,792401000000000,telzir,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
809181000000000,Vigente,esantuss adulto jarabe (Esan),Sensible,Manual,No,No,,9520,Farmacéutica Esan Ltda.,,,,,,,6.72101E+14,"bromhexina 2 mg/5 mL + clofedianol 12,5 mg/5 mL solución oral",Vigente ,768871000000000,esantuss adulto,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809191000000000,Vigente,nistaglós crema dérmica (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,22186,B-958/15,NISTAGLOS CREMA DÉRMICA,,,,6.73191E+14,ergocalciferol 625 UI/g + nistatina 100.000 UI/g + óxido de zinc 150 mg/g + retinol 5000 UI/g crema,Vigente ,783601000000000,nistaglós,Vigente ,Si,10002,crema dérmica,373873005,producto biológico/farmacéutico ,0
809201000000000,Vigente,melodol 15 mg comprimido (Raffo),Sensible,Manual,No,No,,9620,Laboratorios Raffo S.A.,21769,F-21269/14,MELODOL COMPRIMIDOS 15 mg,,,,6.72071E+14,meloxicam 15 mg comprimido,Vigente ,769601000000000,melodol,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
809211000000000,Vigente,losartán potásico 100 mg comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,21641,F-17498/14,LOSARTÁN POTÁSICO COMPRIMIDOS RECUBIERTOS 100 mg,,,,6.96261E+14,losartán 100 mg comprimido,Vigente ,798401000000000,losartán potásico,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809221000000000,Vigente,blisprotex crema dérmica (Synthon),Sensible,Manual,No,No,,9687,Synthon Chile Ltda.,,,,,,,6.73251E+14,"dimeticona 2,5% (25 mg/g) + óxido de zinc 40% (400 mg/g) crema",Vigente ,777001000000000,blisprotex,Vigente ,Si,10002,crema dérmica,373873005,producto biológico/farmacéutico ,0
809231000000000,Vigente,betagen solución oftálmica (Allergan),Sensible,Manual,No,No,,9603,Laboratorios Allergan Ltda.,19136,F-6046/15,"BETAGEN SOLUCIÓN OFTÁLMICA 0,5%",,,,6.72801E+14,"levobunolol 0,5% (5 mg/mL) colirio",Vigente ,769671000000000,betagen,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
809241000000000,Vigente,rinaid jarabe (Medipharm),Sensible,Manual,No,No,,9669,Productos Farmacéuticos Medipharm Ltda.,22913,F-20726/13,"RINAID JARABE 2,5 mg/5 mL",,,,6.82301E+14,"desloratadina 2,5 mg/5 mL solución oral",Vigente ,802481000000000,rinaid,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809251000000000,Vigente,afinitor 10 mg comprimido (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,18646,F-17670/14,AFINITOR COMPRIMIDOS 10 mg (EVEROLIMUS),,,,6.73341E+14,everolimus 10 mg comprimido,Vigente ,773421000000000,afinitor,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
809261000000000,Vigente,amoval 500 mg comprimido recubierto (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,18795,F-5513/15,AMOVAL COMPRIMIDOS RECUBIERTOS 500 mg,,,,6.84761E+14,amoxicilina 500 mg comprimido,Vigente ,776321000000000,amoval,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809271000000000,Vigente,metoclopramida clorhidrato 10 mg/2 mL solución inyectable (Sanderson),Sensible,Manual,No,No,,9594,Laboratorio Sanderson S.A.,21867,F-6165/15,METOCLOPRAMIDA CLORHIDRATO SOLUCIÓN INYECTABLE 10 mg/2 mL,,,,6.73361E+14,metoclopramida 10 mg/2 mL (5 mg/mL) inyectable,Vigente ,793801000000000,metoclopramida clorhidrato,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809281000000000,Vigente,furosemida 20 mg/mL solución inyectable (Biosano),Sensible,Manual,No,No,,9609,Laboratorios Biosano S.A.,,,,,,,6.91151E+14,furosemida 20 mg/mL inyectable,Vigente ,777951000000000,furosemida,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809291000000000,Vigente,movidol cápsula con gránulos de liberación prolongada (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,22016,F-18045/15,MOVIDOL CÁPSULAS CON GRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 200 mg,,,,6.73651E+14,mebeverina 200 mg cápsula liberación modificada,Vigente ,769921000000000,movidol,Vigente ,Si,9912,cápsula con gránulos de liberación prolongada,373873005,producto biológico/farmacéutico ,0
809301000000000,Vigente,dulera 200 / 5 aerosol para inhalación (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",,,,,,,6.73841E+14,formoterol 5 mcg/dosis + mometasona 200 mcg/dosis aerosol para inhalación,Vigente ,769781000000000,dulera,Vigente ,Si,9846,aerosol para inhalación,373873005,producto biológico/farmacéutico ,0
809311000000000,Vigente,despex jarabe (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,19970,F-15110/15,"DESPEX JARABE 2,5 mg/5 mL",,,,6.82301E+14,"desloratadina 2,5 mg/5 mL solución oral",Vigente ,796251000000000,despex,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809321000000000,Vigente,epilem polvo liofilizado para solución inyectable (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,20394,F-217/12,EPILEM LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10 mg,,,,6.73581E+14,epirubicina 10 mg inyectable,Vigente ,769901000000000,epilem,Vigente ,Si,10010,polvo liofilizado para solución inyectable,373873005,producto biológico/farmacéutico ,0
809331000000000,Vigente,vick vaporub ungüento tópico (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,23757,F-7121/15,VAPORUB UNGÜENTO TÓPICO DE VICK,,,,6.73621E+14,"alcanfor 4,8% (48 mg/g) + eucaliptol 1,2% (12 mg/g) + mentol 2,6% (26 mg/g) ungüento",Vigente ,769791000000000,vick vaporub,Vigente ,Si,9950,ungüento tópico,373873005,producto biológico/farmacéutico ,0
809341000000000,Vigente,carbotos pediátrico jarabe (Esan),Sensible,Manual,No,No,,9520,Farmacéutica Esan Ltda.,19366,F-14967/15,CARBOTOS PEDIÁTRICO JARABE 100 mg/5 mL.,,,,6.73131E+14,carbocisteína 100 mg/5 mL solución oral,Vigente ,769701000000000,carbotos pediátrico,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809351000000000,Vigente,dulera 100 / 5 aerosol para inhalación (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",,,,,,,6.73971E+14,formoterol 5 mcg/dosis + mometasona 100 mcg/dosis aerosol para inhalación,Vigente ,769781000000000,dulera,Vigente ,Si,9846,aerosol para inhalación,373873005,producto biológico/farmacéutico ,0
809361000000000,Vigente,clopivitae comprimido recubierto (Galenicum),Sensible,Manual,No,No,,9531,Galenicum Health Chile SpA,19608,F-22129/15,CLOPIVITAE COMPRIMIDOS RECUBIERTOS 75 mg (CLOPIDOGREL),,,,6.78301E+14,clopidogrel 75 mg comprimido,Vigente ,769831000000000,clopivitae,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809371000000000,Vigente,melic BD comprimido bucodispersable (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,21765,F-16825/13,MELIC BD COMPRIMIDOS DE DESINTEGRACIÓN BUCAL 15 mg,,,,6.72071E+14,meloxicam 15 mg comprimido,Vigente ,768631000000000,melic BD,Vigente ,Si,10032,comprimido bucodispersable,373873005,producto biológico/farmacéutico ,0
809381000000000,Vigente,aciclovir 5% crema tópica (OPKO),Sensible,Manual,No,No,,9658,OPKO CHILE S.A.,18533,F-19274/12,ACICLOVIR CREMA TÓPICA 5%,,,,6.83011E+14,aciclovir 5% (50 mg/g) crema,Vigente ,785691000000000,aciclovir,Vigente ,Si,10000,crema tópica,373873005,producto biológico/farmacéutico ,0
809391000000000,Vigente,epirubicina 50 mg/25 mL solución inyectable (Fresenius Kabi),Sensible,Manual,No,No,,9573,Lab. Fresenius Kabi Chile Ltda.,,,,,,,6.88991E+14,epirubicina 50 mg/25 mL (2 mg/mL) inyectable,Vigente ,770011000000000,epirubicina,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809401000000000,Vigente,fluoxem solución inyectable (Synthon),Sensible,Manual,No,No,,9687,Synthon Chile Ltda.,20737,F-17388/14,"FLUOXEM SOLUCIÓN INYECTABLE 0,5 mg/ 5 mL",,,,6.76331E+14,flumazenil 500 mcg/5 mL (100 mcg/mL) inyectable,Vigente ,769931000000000,fluoxem,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
809411000000000,Vigente,optive advanced emulsión oftálmica (Allergan),Sensible,Manual,No,No,,9603,Laboratorios Allergan Ltda.,22377,F-20079/13,OPTIVE ADVANCED EMULSIÓN OFTÁLMICA,,,,6.98271E+14,"carboximetilcelulosa 0,5% (5 mg/mL) + glicerol 1% (10 mg/mL) + polisorbato 0,5% (5 mg/mL) emulsión oftálmica",Vigente ,769811000000000,optive advanced,Vigente ,Si,9996,emulsión oftálmica,373873005,producto biológico/farmacéutico ,0
809421000000000,Vigente,carbotos jarabe (Esan),Sensible,Manual,No,No,,9520,Farmacéutica Esan Ltda.,,,,,,,6.97571E+14,carbocisteína 250 mg/5 mL solución oral,Vigente ,769991000000000,carbotos,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809431000000000,Vigente,aciclovir 5% crema tópica (Mintlab),Sensible,Manual,No,No,,9647,Mintlab Co. S.A.,18531,F-9864/16,ACICLOVIR CREMA DÉRMICA 5%,,,,6.83011E+14,aciclovir 5% (50 mg/g) crema,Vigente ,785691000000000,aciclovir,Vigente ,Si,10000,crema tópica,373873005,producto biológico/farmacéutico ,0
809441000000000,Vigente,aciclovir 5% crema tópica (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,18530,F-3865/15,ACICLOVIR CREMA DÉRMICA 5%,,,,6.83011E+14,aciclovir 5% (50 mg/g) crema,Vigente ,785691000000000,aciclovir,Vigente ,Si,10000,crema tópica,373873005,producto biológico/farmacéutico ,0
809451000000000,Vigente,carbón activado 30 g polvo (Cardenas y Pedemonte),Sensible,Manual,No,No,,9485,Cardenas y Pedemonte S.A.,,,,,,,6.98431E+14,carbón activado 30 g polvo,Vigente ,769821000000000,carbón activado,Vigente ,Si,10011,polvo,373873005,producto biológico/farmacéutico ,0
809461000000000,Vigente,bisolvon adulto jarabe (Boehringer I.),Sensible,Manual,No,No,,9481,Boehringer Ingelheim,19201,F-20818/14,BISOLVON JARABE ADULTOS 8 mg/5 mL,,,,6.73811E+14,bromhexina 8 mg/5 mL solución oral,Vigente ,780801000000000,bisolvon adulto,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809471000000000,Vigente,exemastin comprimido recubierto (AC Farma),Sensible,Manual,No,No,,9575,Laboratorio AC Farma Spa,20542,F-20660/13,EXEMASTIN COMPRIMIDOS RECUBIERTOS 25 mg,,,,6.75081E+14,exemestano 25 mg comprimido,Vigente ,807541000000000,exemastin,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
809481000000000,Vigente,pyriped suspensión oral (Mintlab),Sensible,Manual,No,No,,9647,Mintlab Co. S.A.,,,,,,,6.78131E+14,ibuprofeno 100 mg/5 mL suspensión oral,Vigente ,769471000000000,pyriped,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
809491000000000,Vigente,despeval jarabe (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,19968,F-14003/14,"DESPEVAL JARABE 2,5 mg/5 mL",,,,6.82301E+14,"desloratadina 2,5 mg/5 mL solución oral",Vigente ,796521000000000,despeval,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
809501000000000,Vigente,xuzal 5 mg/mL solución oral para gotas (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,23853,F-19627/12,XUZAL SOLUCIÓN PARA GOTAS ORALES 5 mg/mL (LEVOCETIRIZINA DICLORHIDRATO),,,,6.84001E+14,levocetirizina 5 mg/mL gotas orales,Vigente ,770021000000000,xuzal,Vigente ,Si,9843,solución oral para gotas,373873005,producto biológico/farmacéutico ,0
